country	year	idcode	hrai	hrsd	lagus	lagun	civilwar25	laghrsd	hrsd4	hrsd3	hrsd2	hrsd1	coldwar	lagusaid2	lagttrade2	ustotal2	lagpopgled	laggdpgpc	laggdpchng	dissent	lagdemo	lagusdemo	lagundemo	lagtotsancdemo	lagtotsanc
Czech Republic	2001	315	2	2	0	0	0	1	0	0	0	1	0	13.3047	24.7691	21.2644	9.23719	9.52266	3.3	0	1	0	0	0	0
Slovakia	1991	317	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	9.65899	8.6228	NA	0	NA	NA	NA	NA	NA
Slovakia	1992	317	1	1	0	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	9.65899	8.6228	-14.5	0	1	0	0	1	1
Slovakia	1993	317	1	1	0	0	0	1	0	0	0	1	0	0	NA	NA	9.65899	8.6228	-6.6	0	1	0	0	0	0
Slovakia	1994	317	1	1	0	0	0	1	0	0	0	1	0	0	NA	NA	8.58017	9.06745	1.9	0	1	0	0	0	0
Slovakia	1995	317	1	1	0	0	0	1	0	0	0	1	0	12.8992	23.2091	18.7971	8.58429	9.10833	6.2	0	1	0	0	0	0
Slovakia	1996	317	1	1	0	0	0	1	0	0	0	1	0	14.0779	23.3163	19.335	8.58747	9.1536	5.8	0	1	0	0	0	0
Slovakia	1997	317	1	1	0	0	0	1	0	0	0	1	0	17.1931	23.5862	19.4113	8.58933	9.20963	6.1	0	1	0	0	0	0
Slovakia	1998	317	1	1	0	0	0	1	0	0	0	1	0	16.7224	23.7355	19.6924	8.591	9.26449	4.6	0	1	0	0	0	0
Slovakia	1999	317	2	2	0	0	0	1	0	0	0	1	0	15.4447	23.7853	19.9113	8.59249	9.30945	4.2	0	1	0	0	0	0
Slovakia	2000	317	2	1	0	0	0	2	0	0	1	0	0	16.3957	23.8766	20.012	8.59338	9.33121	1.5	0	1	0	0	0	0
Slovakia	2001	317	2	1	0	0	0	1	0	0	0	1	0	15.7614	23.7958	19.8462	8.59434	9.34224	2	0	1	0	0	0	0
Italy	1976	325	1	1	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	10.9231	9.43534	NA	3	NA	NA	NA	NA	NA
Italy	1977	325	2	1	0	0	0	1	0	0	0	1	1	0	25.0063	22.5506	10.9281	9.49775	6.5	9	1	0	0	1	1
Italy	1978	325	1	1	0	0	0	1	0	0	0	1	1	13.5924	25.1036	22.5929	10.9323	9.51177	2.4	3	1	0	0	0	0
Italy	1979	325	2	1	0	0	0	1	0	0	0	1	1	14.9469	25.2501	22.5384	10.9359	9.5437	3.7	2	1	0	0	0	0
Italy	1980	325	2	1	0	0	0	1	0	0	0	1	1	16.9683	25.4363	22.6968	10.9388	9.59665	5.5	1	1	0	0	0	0
Italy	1981	325	2	1	0	0	0	1	0	0	0	1	1	15.0964	25.7238	22.9905	10.9408	9.63142	3.5	0	1	0	0	0	0
Italy	1982	325	2	1	0	0	0	1	0	0	0	1	1	14.9141	25.8888	23.2438	10.9422	9.63262	0.8	1	1	0	0	0	0
Italy	1983	325	2	3	0	0	0	1	0	0	0	1	1	15.3631	25.8251	23.1654	10.9428	9.63676	0.6	5	1	0	0	0	0
Italy	1984	325	2	1	0	0	0	3	0	1	0	0	1	17.7706	25.785	23.0719	10.9431	9.64609	1.2	2	1	0	0	0	0
Italy	1985	325	2	1	0	0	0	1	0	0	0	1	1	16.3957	25.7436	22.8857	10.9434	9.67495	2.8	0	1	0	0	0	0
Italy	1986	325	2	1	0	0	0	1	0	0	0	1	1	16.1181	25.7717	22.9758	10.9436	9.70433	3	0	1	0	0	0	0
Italy	1987	325	2	2	0	0	0	1	0	0	0	1	1	14.3461	25.8476	23.028	10.9437	9.72883	2.5	1	1	0	0	0	0
Italy	1988	325	3	1	0	0	0	2	0	0	1	0	1	0	25.9995	23.0753	10.9438	9.75892	3	1	1	0	0	0	0
Italy	1989	325	2	1	0	0	0	1	0	0	0	1	1	11.5129	26.1997	23.2238	10.9443	9.81969	3.9	0	1	0	0	0	0
Italy	1990	325	2	1	0	0	0	1	0	0	0	1	1	0	26.2999	23.3902	10.945	9.84802	2.9	3	1	0	0	0	0
Italy	1991	325	2	1	0	0	0	1	0	0	0	1	0	0	26.3954	23.4666	10.9459	9.86826	2	1	1	0	0	0	0
Italy	1992	325	2	1	0	0	0	1	0	0	0	1	0	0	26.5793	23.5706	10.9464	9.88131	1.4	4	1	0	0	0	0
Italy	1993	325	2	2	0	0	0	1	0	0	0	1	0	0	26.5895	23.6557	10.9483	9.88666	0.8	1	1	0	0	0	0
Italy	1994	325	2	2	0	0	0	2	0	0	1	0	0	0	26.6281	23.6459	10.9517	9.86956	-0.9	1	1	0	0	0	0
Italy	1995	325	2	2	0	0	0	2	0	0	1	0	0	0	26.4639	23.3859	10.9544	9.88943	2.2	0	1	0	0	0	0
Italy	1996	325	1	2	0	0	0	2	0	0	1	0	0	0	26.5874	23.4296	10.9561	9.91801	2.9	0	1	0	0	0	0
Italy	1997	325	1	1	0	0	0	2	0	0	1	0	0	0	26.7938	23.6547	10.9578	9.92695	1.1	0	1	0	0	0	0
Italy	1998	325	2	1	0	0	0	1	0	0	0	1	0	0	26.8336	23.6652	10.9597	9.94649	2	0	1	0	0	0	0
Italy	1999	325	2	1	0	0	0	1	0	0	0	1	0	0	26.8202	23.6867	10.9611	9.96488	1.8	0	1	0	0	1	1
Italy	2000	325	2	1	0	0	0	1	0	0	0	1	0	0	26.8545	23.7147	10.9621	9.98085	1.7	0	1	0	0	1	1
Italy	2001	325	2	2	0	0	0	1	0	0	0	1	0	0	26.8466	23.7574	10.9635	9.98876	3.1	2	1	0	0	0	0
Albania	1976	339	4	4	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	8.09468	7.7017	NA	0	NA	NA	NA	NA	NA
Albania	1977	339	3	3	0	0	0	4	1	0	0	0	1	0	19.4375	14.5087	8.09468	7.7017	7.1	0	0	0	0	0	1
Albania	1978	339	3	3	0	0	0	3	0	1	0	0	1	0	19.1802	14.5087	8.09468	7.7017	6.3	0	0	0	0	0	0
Albania	1979	339	3	3	0	0	0	3	0	1	0	0	1	0	19.3274	15.2018	8.09468	7.7017	6.7	0	0	0	0	0	1
Albania	1980	339	3	3	0	0	0	3	0	1	0	0	1	0	19.4509	16.1181	8.09468	7.7017	5.8	0	0	0	0	0	1
Albania	1981	339	3	3	0	0	0	3	0	1	0	0	1	0	19.9356	16.8112	8.09468	7.7017	6.3	0	0	0	0	0	1
Albania	1982	339	3	3	0	0	0	3	0	1	0	0	1	0	20.3012	16.4546	8.09468	7.7017	5.7	0	0	0	0	0	1
Albania	1983	339	3	3	0	0	0	3	0	1	0	0	1	0	20.2802	16.3571	8.09468	7.7017	2.9	0	0	0	0	0	1
Albania	1984	339	3	3	0	0	0	3	0	1	0	0	1	0	20.3279	17.3907	8.09468	7.7017	1.1	0	0	0	0	0	1
Albania	1985	339	3	3	0	0	0	3	0	1	0	0	1	0	20.0778	15.9673	8.09468	7.7017	-1.3	0	0	0	0	0	0
Albania	1986	339	3	3	0	0	0	3	0	1	0	0	1	0	20.0017	16.7756	8.09468	7.7017	1.8	0	0	0	0	0	0
Albania	1987	339	3	3	0	0	0	3	0	1	0	0	1	0	20.0004	17.0384	8.09468	7.7017	5.6	0	0	0	0	0	0
Albania	1988	339	3	3	0	0	0	3	0	1	0	0	1	0	20.1571	16.108	8.09468	7.7017	-0.8	0	0	0	0	0	0
Albania	1989	339	3	3	0	0	0	3	0	1	0	0	1	0	20.0315	15.7176	8.09468	7.7017	-1.4	0	0	0	0	0	0
Albania	1990	339	3	3	0	0	0	3	0	1	0	0	1	0	20.2204	16.5236	8.09468	7.7017	9.8	12	0	0	0	0	0
Albania	1991	339	3	2	0	0	0	3	0	1	0	0	0	0	20.3965	16.1951	8.09468	7.7017	-10	14	0	0	0	0	0
Albania	1992	339	2	2	0	0	0	2	0	0	1	0	0	0	20.5564	16.8695	8.09468	7.7017	-28	1	0	0	0	0	0
Albania	1993	339	2	2	0	0	0	2	0	0	1	0	0	11.5129	20.5155	17.4425	8.07869	7.71935	-7.2	2	0	0	0	0	0
Albania	1994	339	3	2	0	0	0	2	0	0	1	0	0	17.6087	20.6554	18.1436	8.06432	7.7986	9.6	0	0	0	0	0	0
Albania	1995	339	3	2	0	0	0	2	0	0	1	0	0	17.8603	20.616	18.0894	8.06621	7.88599	8.3	0	0	0	0	0	1
Albania	1996	339	3	2	0	0	0	2	0	0	1	0	0	16.7756	20.6832	17.3389	8.07869	7.94758	13.3	1	0	0	0	0	1
Albania	1997	339	4	4	0	0	0	2	0	0	1	0	0	17.5364	20.9496	17.1297	8.09132	8.02971	9.1	20	0	0	0	0	0
Albania	1998	339	3	2	0	0	0	4	1	0	0	0	0	17.1477	21.2157	17.0463	8.11343	7.92425	-10.3	3	0	0	0	0	0
Albania	1999	339	3	3	0	0	0	2	0	0	1	0	0	15.9318	20.732	15.2018	8.12089	7.96551	12.7	0	0	0	0	0	0
Albania	2000	339	3	2	0	0	0	3	0	1	0	0	0	17.5814	20.8919	16.7059	8.12652	8.08861	8.9	0	0	0	0	0	0
Albania	2001	339	3	2	0	0	0	2	0	0	1	0	0	17.5883	21.0525	17.0736	8.13476	8.1156	7.7	0	0	0	0	0	0
Macedonia	1991	343	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	10.0778	8.72772	NA	0	NA	NA	NA	NA	NA
Macedonia	1992	343	2	2	0	1	0	NA	NA	NA	NA	NA	0	0	21.5792	NA	7.56268	8.39241	NA	1	0	0	0	0	1
Macedonia	1993	343	2	1	0	1	0	2	0	0	1	0	0	0	22.6913	17.3894	7.56268	8.39241	-6.6	0	0	0	0	0	1
Macedonia	1994	343	1	2	0	1	0	1	0	0	0	1	0	14.9141	22.742	17.4134	7.56683	8.47872	-7.5	0	0	0	0	0	1
Macedonia	1995	343	1	1	0	1	0	2	0	0	1	0	0	15.0683	22.7738	17.4372	7.57405	8.36325	-1.8	0	0	0	0	0	1
Macedonia	1996	343	1	1	0	1	0	1	0	0	0	1	0	16.3087	22.763	17.9666	7.58376	8.4163	-1.1	0	0	0	0	0	1
Macedonia	1997	343	3	2	0	0	0	1	0	0	0	1	0	16.4182	23.1331	18.1824	7.59085	8.42753	1.2	0	0	0	0	0	0
Macedonia	1998	343	3	2	0	0	0	2	0	0	1	0	0	16.0876	23.2514	17.2033	7.59934	8.44683	1.4	0	0	0	0	0	0
Macedonia	1999	343	2	2	0	0	0	2	0	0	1	0	0	14.152	23.3575	18.5777	7.60838	8.4708	3.4	0	0	0	0	0	0
Macedonia	2000	343	2	2	0	0	0	2	0	0	1	0	0	17.3211	23.2945	18.5777	7.60937	8.52284	4.3	0	0	0	0	0	0
Macedonia	2001	343	4	4	0	0	0	2	0	0	1	0	0	17.7073	23.1962	18.6438	7.61628	8.54505	4.5	0	0	0	0	0	0
Croatia	1991	344	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	10.0778	8.72772	NA	0	NA	NA	NA	NA	NA
Croatia	1992	344	4	5	0	1	0	NA	NA	NA	NA	NA	0	0	23.1374	NA	8.4487	8.8372	NA	1	0	0	0	0	1
Croatia	1993	344	3	5	0	1	0	5	0	0	0	0	0	0	23.1836	19.1882	8.4487	8.8372	-11.7	0	0	0	0	0	1
Croatia	1994	344	2	5	0	1	0	5	0	0	0	0	0	0	23.3648	19.2123	8.4487	8.8372	-8	0	0	0	0	0	1
Croatia	1995	344	5	5	0	1	0	5	0	0	0	0	0	13.3047	23.4776	19.236	8.4487	8.8372	5.9	0	0	0	0	0	1
Croatia	1996	344	3	3	0	1	0	5	0	0	0	0	0	16.7387	23.6848	19.5292	8.4487	8.8372	6.8	1	0	0	0	0	1
Croatia	1997	344	3	3	0	0	0	3	0	1	0	0	0	16.3251	23.8807	19.6236	8.4105	8.913	5.9	0	0	0	0	0	0
Croatia	1998	344	3	3	0	0	0	3	0	1	0	0	0	16.5692	23.9235	19.5807	8.3999	8.96742	6.8	1	0	0	0	0	0
Croatia	1999	344	3	3	0	0	0	3	0	1	0	0	0	14.6484	23.8219	19.8194	8.38858	9.01228	2.5	0	0	0	0	0	0
Croatia	2000	344	1	1	0	0	0	3	0	1	0	0	0	16.672	23.7244	19.7424	8.38355	9.01624	-0.9	0	0	0	0	0	0
Croatia	2001	344	2	2	0	0	0	1	0	0	0	1	0	16.7652	23.8358	19.6933	8.3848	9.05084	2.9	1	1	0	0	0	0
Yugoslavia	1976	345	3	3	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	9.96951	8.68367	NA	0	NA	NA	NA	NA	NA
Yugoslavia	1977	345	3	3	0	0	0	3	0	1	0	0	1	0	23.9812	20.3234	9.9792	8.67559	5.2	0	0	0	0	0	1
Yugoslavia	1978	345	3	3	0	0	0	3	0	1	0	0	1	0	24.001	20.2057	9.98852	8.79879	8.5	0	0	0	0	0	0
Yugoslavia	1979	345	3	3	0	0	0	3	0	1	0	0	1	0	24.1043	20.3861	9.99734	8.87468	9	0	0	0	0	0	0
Yugoslavia	1980	345	3	2	0	0	0	3	0	1	0	0	1	0	24.182	20.6718	10.0063	8.94857	4.9	0	0	0	0	0	0
Yugoslavia	1981	345	3	3	0	0	0	2	0	0	1	0	1	16.1181	24.3612	21.1374	10.0125	8.92953	2.3	5	0	0	0	0	0
Yugoslavia	1982	345	3	3	0	0	0	3	0	1	0	0	1	0	24.1964	21.1362	10.02	8.92665	1.4	2	0	0	0	0	0
Yugoslavia	1983	345	3	2	0	0	0	3	0	1	0	0	1	0	19.3274	20.9829	10.0276	8.90681	0.5	0	0	0	0	0	0
Yugoslavia	1984	345	3	3	0	0	0	2	0	0	1	0	1	0	19.4509	20.711	10.0347	8.8877	-1.4	0	0	0	0	0	0
Yugoslavia	1985	345	3	3	0	0	0	3	0	1	0	0	1	0	19.9356	20.8573	10.0418	8.88638	1.5	0	0	0	0	0	0
Yugoslavia	1986	345	3	2	0	0	0	3	0	1	0	0	1	0	20.3012	20.5769	10.0486	8.85629	1	0	0	0	0	0	0
Yugoslavia	1987	345	3	3	0	0	0	2	0	0	1	0	1	0	20.2802	20.8967	10.0551	8.89665	4.1	6	0	0	0	0	0
Yugoslavia	1988	345	3	3	0	0	0	3	0	1	0	0	1	0	20.3279	20.7778	10.0612	8.84911	1.9	10	0	0	0	0	0
Yugoslavia	1989	345	3	3	0	0	0	3	0	1	0	0	1	0	20.0778	20.281	10.0676	8.81121	-1.8	14	0	0	0	0	0
Yugoslavia	1990	345	3	3	0	0	0	3	0	1	0	0	1	0	20.0017	20.7838	10.0728	8.82367	1.5	11	0	0	0	0	0
Bosnia	1991	346	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	NA	10.0778	8.72772	NA	0	NA	NA	NA	NA	NA
Bosnia	1992	346	5	5	0	1	1	5	0	0	0	0	0	0	20.1571	NA	10.0778	8.72772	-12.1	0	0	0	0	0	1
Bosnia	1993	346	5	5	0	1	1	3	0	1	0	0	0	0	20.0315	NA	8.16877	7.57147	-26.1	0	0	0	0	0	1
Bosnia	1994	346	5	5	0	1	1	3	0	1	0	0	0	0	20.8112	18.3503	8.16565	7.57815	-27	0	0	0	0	0	1
Bosnia	1995	346	5	5	0	2	1	3	0	1	0	0	0	13.1224	20.7387	17.5393	8.16252	7.5979	6.5	2	0	0	0	0	1
Bosnia	1996	346	3	3	0	2	0	3	0	1	0	0	0	18.2745	20.5853	18.221	8.15938	7.6049	33	3	0	0	0	0	1
Bosnia	1997	346	4	3	0	2	0	3	0	1	0	0	0	18.0908	20.9085	17.8953	8.15594	7.61283	54.2	1	0	0	0	0	1
Bosnia	1998	346	3	3	0	0	0	4	1	0	0	0	0	19.3245	21.5729	18.6215	8.1522	7.65775	36.6	0	0	0	0	0	0
Bosnia	1999	346	3	3	0	0	0	3	0	1	0	0	0	19.0439	21.8721	19.1861	8.15104	7.69712	15.4	0	0	0	0	0	0
Bosnia	2000	346	3	3	0	0	0	3	0	1	0	0	0	19.5259	21.9448	18.2463	8.14352	7.74414	9.5	0	0	0	0	0	0
Bosnia	2001	346	3	2	0	0	0	3	0	1	0	0	0	19.1669	21.9933	18.3481	8.13915	7.794	5.4	0	0	0	0	0	0
Yugoslavia	1991	347	4	5	0	0	1	3	0	1	0	0	0	NA	NA	NA	10.0778	8.72772	NA	11	NA	NA	NA	NA	NA
Yugoslavia	1992	347	3	5	2	2	0	5	0	0	0	0	0	12.6115	24.3612	20.8469	10.0778	8.72772	-11.6	6	0	0	0	0	1
Yugoslavia	1993	347	3	5	2	3	0	5	0	0	0	0	0	11.5129	24.1964	20.4235	10.0778	8.72772	-27.9	2	0	0	0	0	1
Yugoslavia	1994	347	5	5	2	3	0	5	0	0	0	0	0	11.5129	23.9618	20.2488	10.0778	8.72772	-30.8	0	0	0	0	0	1
Yugoslavia	1995	347	4	5	2	3	0	5	0	0	0	0	0	16.1764	21.7739	14.5087	10.0778	8.72772	2.5	0	0	0	0	0	1
Yugoslavia	1996	347	2	4	2	3	0	5	0	0	0	0	0	13.4588	21.5335	0	10.0778	8.72772	6.1	8	0	0	0	0	1
Yugoslavia	1997	347	4	4	2	3	0	4	1	0	0	0	0	13.5924	21.5525	17.7687	10.0778	8.72772	5.9	8	0	0	0	0	1
Yugoslavia	1998	347	5	4	2	0	1	4	1	0	0	0	0	13.1224	22.3839	18.3652	10.0778	8.72772	7.4	3	0	0	0	0	1
Yugoslavia	1999	347	5	5	3	1	1	4	1	0	0	0	0	14.2855	22.6606	18.4502	10.0778	8.72772	2.5	11	0	0	0	0	1
Yugoslavia	2000	347	4	4	3	1	0	5	0	0	0	0	0	16.1951	22.651	18.8589	10.0778	8.72772	-24.4	11	0	0	0	0	1
Yugoslavia	2001	347	4	4	2	1	0	4	1	0	0	0	0	18.7657	22.357	18.6195	10.0778	8.72772	6.4	0	1	2	1	1	1
Greece	1976	350	1	2	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	9.11008	9.24993	NA	3	NA	NA	NA	NA	NA
Greece	1977	350	2	1	0	0	0	2	0	0	1	0	1	0	22.7576	20.5516	9.12337	9.3041	6.9	0	1	0	0	1	1
Greece	1978	350	2	1	0	0	0	1	0	0	0	1	1	17.9899	22.8808	20.7253	9.13863	9.31175	2.9	0	1	0	0	0	0
Greece	1979	350	2	1	0	0	0	1	0	0	0	1	1	0	22.9834	20.6057	9.15165	9.36821	7.2	0	1	0	0	0	0
Greece	1980	350	2	1	0	0	0	1	0	0	0	1	1	0	23.1378	20.8222	9.16409	9.38342	3.3	1	1	0	0	0	0
Greece	1981	350	2	1	0	0	0	1	0	0	0	1	1	0	23.3227	20.9721	9.17399	9.38049	0.7	0	1	0	0	0	0
Greece	1982	350	2	1	0	0	0	1	0	0	0	1	1	0	23.4839	21.0626	9.18287	9.35184	-1.6	0	1	0	0	0	0
Greece	1983	350	2	1	0	0	0	1	0	0	0	1	1	0	23.2911	20.8417	9.18912	9.33347	-1.1	4	1	0	0	0	0
Greece	1984	350	2	1	0	0	0	1	0	0	0	1	1	0	23.3847	20.858	9.19492	9.31353	-1.1	0	1	0	0	0	0
Greece	1985	350	2	1	0	0	0	1	0	0	0	1	1	0	23.355	20.5573	9.19989	9.32732	2	4	1	0	0	0	0
Greece	1986	350	3	1	0	0	0	1	0	0	0	1	1	0	23.3782	20.4167	9.20372	9.34967	2.5	1	1	0	0	0	0
Greece	1987	350	2	2	0	0	0	1	0	0	0	1	1	0	23.4093	20.5232	9.20704	9.3535	0.5	3	1	0	0	0	0
Greece	1988	350	2	2	0	0	0	2	0	0	1	0	1	0	23.552	20.4641	9.21044	9.32273	-2.3	0	1	0	0	0	0
Greece	1989	350	2	2	0	0	0	2	0	0	1	0	1	0	23.6984	20.448	9.21403	9.36507	4.3	0	1	0	0	0	0
Greece	1990	350	2	1	0	0	0	2	0	0	1	0	1	0	23.5929	20.8337	9.2193	9.3967	3.8	8	1	0	0	0	0
Greece	1991	350	2	1	0	0	0	1	0	0	0	1	0	0	23.8751	20.9444	9.22631	9.39013	0	1	1	0	0	0	0
Greece	1992	350	2	2	0	0	0	1	0	0	0	1	0	11.5129	24.0466	21.1238	9.23474	9.41375	3.1	1	1	0	0	0	0
Greece	1993	350	2	2	0	0	0	2	0	0	1	0	0	0	24.1362	21.3942	9.24203	9.41266	0.7	1	1	0	0	0	0
Greece	1994	350	3	2	0	0	0	2	0	0	1	0	0	0	24.2065	21.2787	9.24754	9.39017	-1.6	0	1	0	0	0	0
Greece	1995	350	2	2	0	0	0	2	0	0	1	0	0	0	24.0972	21.2572	9.25206	9.40571	2	1	1	0	0	0	0
Greece	1996	350	3	1	0	0	0	2	0	0	1	0	0	0	24.1015	21.166	9.25474	9.43126	2.1	1	1	0	0	0	0
Greece	1997	350	2	2	0	0	0	1	0	0	0	1	0	0	24.3295	21.5828	9.25683	9.45336	2.4	0	1	0	0	0	0
Greece	1998	350	2	2	0	0	0	2	0	0	1	0	0	0	24.3227	21.2667	9.25902	9.48697	3.6	0	1	0	0	0	0
Greece	1999	350	2	2	0	0	0	2	0	0	1	0	0	0	24.3648	21.3535	9.26069	9.51879	3.4	0	1	0	0	0	0
Greece	2000	350	2	1	0	0	0	2	0	0	1	0	0	12.2061	24.3997	21.6364	9.26233	9.55071	3.4	0	1	0	0	0	0
Greece	2001	350	2	2	0	0	0	1	0	0	0	1	0	0	24.3757	21.6745	9.26463	9.58974	4.4	0	1	0	0	0	0
Cyprus	1976	352	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	6.41346	8.41526	NA	1	NA	NA	NA	NA	NA
Cyprus	1977	352	2	1	0	0	0	NA	NA	NA	NA	NA	1	17.0697	19.9994	17.0774	6.41357	8.59702	18	0	1	0	0	1	1
Cyprus	1978	352	1	1	0	0	0	1	0	0	0	1	1	16.1181	20.3872	17.6199	6.41379	8.74137	15.8	0	1	0	0	0	0
Cyprus	1979	352	1	1	0	0	0	1	0	0	0	1	1	16.6777	20.7096	17.8913	6.41411	8.81027	7.6	0	1	0	0	0	0
Cyprus	1980	352	1	1	0	0	0	1	0	0	0	1	1	16.5755	20.8321	18.0262	6.41456	8.90152	9.9	0	1	0	0	0	0
Cyprus	1981	352	1	1	0	0	0	1	0	0	0	1	1	16.6189	21.1036	18.3902	6.4151	8.95757	5.9	0	1	0	0	0	0
Cyprus	1982	352	1	1	0	0	0	1	0	0	0	1	1	16.5368	21.2715	18.7692	6.42649	8.97235	3.1	0	1	0	0	0	0
Cyprus	1983	352	1	1	0	0	0	1	0	0	0	1	1	16.4546	21.2716	18.9407	6.43775	9.02012	6.3	0	1	0	0	0	0
Cyprus	1984	352	1	1	0	0	0	1	0	0	0	1	1	16.5236	21.2906	18.9607	6.44889	9.0633	5.3	0	1	0	0	0	0
Cyprus	1985	352	1	1	0	0	0	1	0	0	0	1	1	16.5236	21.2597	18.6652	6.46147	9.1321	8.8	1	1	0	0	0	0
Cyprus	1986	352	1	1	0	0	0	1	0	0	0	1	1	16.5236	21.3864	18.7819	6.47389	9.16623	4.7	0	1	0	0	0	0
Cyprus	1987	352	1	1	0	0	0	1	0	0	0	1	1	16.5236	21.3211	18.4257	6.48311	9.19134	3.8	0	1	0	0	0	0
Cyprus	1988	352	1	1	0	0	0	1	0	0	0	1	1	16.4827	21.3174	18.4761	6.49224	9.26223	7.1	1	1	0	0	0	0
Cyprus	1989	352	1	1	0	0	0	1	0	0	0	1	1	16.5236	21.4938	19.3915	6.49979	9.33695	8.3	0	1	0	0	0	0
Cyprus	1990	352	1	1	0	0	0	1	0	0	0	1	1	16.1181	21.6411	19.1282	6.50877	9.40143	8.1	0	1	0	0	0	0
Cyprus	1991	352	1	1	0	0	0	1	0	0	0	1	0	16.8112	21.8253	19.2853	6.52356	9.46565	7.4	0	1	0	0	0	0
Cyprus	1992	352	2	2	0	0	0	1	0	0	0	1	0	15.4249	22.008	19.5585	6.54247	9.4605	0.7	1	1	0	0	0	0
Cyprus	1993	352	2	2	0	0	0	2	0	0	1	0	0	16.5236	22.0153	19.6125	6.56103	9.53233	9.4	0	1	0	0	0	0
Cyprus	1994	352	1	1	0	0	0	2	0	0	1	0	0	16.5236	22.1803	19.9118	6.57647	9.51035	0.7	0	1	0	0	0	0
Cyprus	1995	352	2	2	0	0	0	1	0	0	0	1	0	16.1181	21.9634	19.7379	6.58755	9.55651	5.8	0	1	0	0	0	0
Cyprus	1996	352	2	1	0	0	0	2	0	0	1	0	0	0	22.0444	20.0736	6.59715	9.68425	6.1	4	1	0	0	0	0
Cyprus	1997	352	2	2	0	0	0	1	0	0	0	1	0	17.2167	22.3764	20.4205	6.60665	9.6686	1.9	0	1	0	0	0	0
Cyprus	1998	352	2	1	0	0	0	2	0	0	1	0	0	16.0562	22.3794	20.6485	6.60665	9.6686	2.5	0	1	0	0	0	0
Cyprus	1999	352	2	1	0	0	0	1	0	0	0	1	0	15.2018	22.3149	20.6667	6.60665	9.6686	4.9	0	1	0	0	0	0
Cyprus	2000	352	1	1	0	0	0	1	0	0	0	1	0	0	22.37	20.2484	6.60665	9.6686	4.6	0	1	0	0	0	0
Cyprus	2001	352	2	2	0	0	0	1	0	0	0	1	0	16.5434	22.3261	20.1699	6.60665	9.6686	5.1	0	1	0	0	0	0
Bulgaria	1976	355	4	4	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	9.08953	8.58065	NA	0	NA	NA	NA	NA	NA
Bulgaria	1977	355	3	3	0	0	0	4	1	0	0	0	1	0	22.9658	17.9098	9.08953	8.58065	6.6	0	0	0	0	0	1
Bulgaria	1978	355	3	3	0	0	0	3	0	1	0	0	1	0	23.0336	18.2699	9.08953	8.58065	6.2	0	0	0	0	0	0
Bulgaria	1979	355	3	2	0	0	0	3	0	1	0	0	1	0	23.1787	17.6867	9.08953	8.58065	5.6	0	0	0	0	0	0
Bulgaria	1980	355	3	2	0	0	0	2	0	0	1	0	1	0	23.3587	18.3799	9.08953	8.58065	6.7	0	0	0	0	0	0
Bulgaria	1981	355	3	3	0	0	0	2	0	0	1	0	1	0	23.4832	18.5517	9.08953	8.58065	5.7	0	0	0	0	0	0
Bulgaria	1982	355	3	3	0	0	0	3	0	1	0	0	1	0	23.6449	19.5963	9.09133	8.65192	5	0	0	0	0	0	0
Bulgaria	1983	355	2	3	0	0	0	3	0	1	0	0	1	0	23.7026	20.111	9.09313	8.66628	4.2	0	0	0	0	0	0
Bulgaria	1984	355	2	3	0	0	0	3	0	1	0	0	1	0	23.7477	19.2227	9.09482	8.72442	3	0	0	0	0	0	0
Bulgaria	1985	355	3	3	0	0	0	3	0	1	0	0	1	0	23.7463	18.7457	9.09661	8.73079	4.6	0	0	0	0	0	0
Bulgaria	1986	355	3	3	0	0	0	3	0	1	0	0	1	0	23.6114	18.3406	9.0984	8.77601	1.8	0	0	0	0	0	0
Bulgaria	1987	355	3	3	0	0	0	3	0	1	0	0	1	0	23.619	19.2018	9.10019	8.96327	5.3	0	0	0	0	0	0
Bulgaria	1988	355	3	3	0	0	0	3	0	1	0	0	1	0	23.5461	19.1292	9.10175	9.02083	4.7	0	0	0	0	0	0
Bulgaria	1989	355	3	3	0	0	0	3	0	1	0	0	1	0	23.5162	19.0445	9.10287	9.13991	2.4	5	0	0	0	0	0
Bulgaria	1990	355	2	2	0	0	0	3	0	1	0	0	1	0	23.4948	19.4028	9.10376	9.12154	-0.5	12	0	0	0	0	0
Bulgaria	1991	355	2	1	0	0	0	2	0	0	1	0	0	0	23.3406	19.756	9.10398	9.03806	-9.1	1	1	0	0	0	0
Bulgaria	1992	355	2	2	0	0	0	1	0	0	0	1	0	0	23.1605	18.99	9.06323	8.89803	-10.4	1	1	0	0	0	0
