"YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd"
1961,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399020349738606,0.551483245562623
1962,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.353125221340113,0.538701884480574
1963,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.299973765547617,0.521694458255271
1964,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.239692487263542,0.504740708488496
1965,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.169970825458646,0.48687653922742
1966,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0917537533772699,0.466447098387647
1967,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.000349470006437513,0.443347064464778
1968,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.104142063552096,0.41834908168475
1969,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.225931479379269,0.387699789267921
1970,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.375286402482274,0.357797096254787
1971,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.557815813691588,0.324249927503132
1972,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.796188535161795,0.292447324949588
1973,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.1349489844241,0.270229956865961
1974,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.34565874851783,0.258696205005133
1975,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.50866178346726,0.247482248534719
1976,NA,165,NA,NA,NA,NA,5,3,NA,NA,0,1,0,0,NA,NA,-1.69639156504039,0.223194109091165
1977,NA,165,NA,NA,NA,NA,5,4,NA,NA,0,1,0,1,NA,NA,-1.84231230850954,0.216873178403679
1978,NA,165,NA,NA,NA,NA,5,3,NA,NA,0,1,0,0,NA,NA,-1.75345883577571,0.218086081332244
1979,NA,165,NA,NA,NA,NA,5,3,NA,NA,0,1,0,0,NA,NA,-1.65644733654094,0.221021416703992
1980,NA,165,NA,NA,NA,NA,4,3,NA,NA,0,1,0,0,NA,NA,-1.51940320628079,0.218153188119197
1981,665,165,2,2,0,0,4,3,NA,NA,0,1,0,0,NA,4,-1.37291630970753,0.210853606343682
1982,665,165,1,2,0,1,4,3,NA,NA,0,1,0,0,NA,4,-1.25532522480223,0.208160622381172
1983,665,165,2,2,0,1,4,3,NA,NA,0,1,0,NA,NA,5,-1.00700160898342,0.20407923278441
1984,665,165,2,2,0,0,3,3,NA,NA,0,1,0,NA,NA,4,-0.609966443758113,0.209033745100348
1985,665,165,2,2,2,1,2,1,1,NA,0,0,0,NA,NA,7,0.215328464187734,0.227234981137971
1986,665,165,2,2,2,2,NA,2,2,NA,0,0,0,NA,NA,8,0.486005965707007,0.236561122226978
1987,665,165,1,2,2,2,NA,2,1,NA,0,0,0,NA,NA,7,0.659345815522072,0.240437243728435
1988,665,165,2,2,2,1,NA,1,1,NA,0,NA,0,NA,NA,7,0.805633841584633,0.239217389333446
1989,665,165,2,2,2,1,2,2,1,NA,0,NA,NA,NA,0,7,0.675427535638974,0.230755552643463
1990,665,165,2,2,2,1,4,2,2,NA,0,NA,NA,NA,0,7,0.499815574037277,0.224342123525906
1991,665,165,2,1,2,1,2,2,3,NA,0,NA,NA,NA,0,6,0.472643286175415,0.216424218909053
1992,665,165,2,2,2,1,2,2,2,NA,0,NA,NA,NA,0,7,0.627883726621776,0.213039174970783
1993,665,165,2,2,2,1,2,1,3,NA,0,NA,NA,NA,0,7,0.786837116607209,0.21794165522723
1994,665,165,2,2,2,1,2,2,2,NA,0,NA,NA,NA,0,7,0.84114528012736,0.22055060239562
1995,665,165,2,2,2,0,2,2,2,1,0,NA,NA,NA,0,6,0.919323251366364,0.226605959918091
1996,665,165,2,2,2,1,1,1,2,1,0,NA,NA,NA,0,7,1.15044233044655,0.231059493511022
1997,665,165,1,2,1,1,1,2,2,1,0,NA,NA,NA,0,5,1.10867387116223,0.230815634945038
1998,665,165,2,1,2,1,2,1,3,1,0,NA,NA,NA,0,6,1.2055161441359,0.234695610865232
1999,665,165,2,2,2,1,2,1,2,1,0,NA,NA,NA,0,7,1.39256942720727,0.238677579131773
2000,665,165,2,2,2,1,2,2,NA,1,0,NA,NA,NA,0,7,1.45480608254943,0.247725176456494
2001,665,165,2,2,2,2,1,1,NA,1,0,NA,NA,NA,0,8,1.78719932365821,0.259755599192785
2002,665,165,2,2,2,2,2,2,NA,1,0,NA,NA,NA,0,8,1.77734542300882,0.258388532359415
2003,665,165,2,2,2,0,2,1,NA,1,0,NA,NA,NA,0,6,1.83331782793968,0.260065043349553
2004,665,165,2,2,2,0,2,1,NA,1,0,NA,NA,NA,0,6,1.97452604554735,0.269757657696211
2005,665,165,2,2,2,0,1,1,NA,1,0,NA,NA,NA,0,6,2.23567793874921,0.293750452045334
2006,665,165,2,2,2,2,1,1,NA,NA,0,NA,NA,NA,0,8,2.50077369038843,0.313859249462603
2007,665,165,2,2,2,2,1,1,NA,NA,0,NA,NA,NA,0,8,2.6301980982591,0.325449252089511
2008,665,165,2,2,2,2,1,1,NA,NA,0,NA,NA,NA,0,8,2.61433299700429,0.334312048215244
2009,665,165,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,2.46724630177697,0.343592926655308
2010,665,165,2,1,2,1,1,1,NA,NA,0,NA,NA,NA,0,6,2.32829622364128,0.370564172455619
1949,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.561596100937509,0.655181202938782
1950,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.596443060223508,0.652769113181756
1951,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.624876084389077,0.652408909431749
1952,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.645496282523812,0.651342241834677
1953,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.662847111272912,0.650472180183226
1954,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.675098740410503,0.650837113857784
1955,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.681496532724883,0.648956656948796
1956,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.683791566017015,0.646733313476348
1957,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.679899613949539,0.642506482693968
1958,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.672894159134405,0.637530976568186
1959,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.661195681385303,0.630402234084896
1960,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.644718589569177,0.624905356521404
1961,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.623706957236879,0.617769955934381
1962,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596579440044715,0.608477128321746
1963,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.565121238071134,0.600010377987094
1964,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.528550155994249,0.587499079124634
1965,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.483197007562089,0.572946935541529
1966,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.433435432672475,0.560079475960084
1967,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.377027050838977,0.544624277956443
1968,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.314636209090397,0.526730760652536
1969,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.243320535634063,0.509143486104423
1970,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.161467444849897,0.48823034964299
1971,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0724366672845149,0.468223163726057
1972,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0323924166162749,0.444693042020377
1973,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-0.152088521886546,0.419251192715932
1974,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.0457860399168446,0.393499359179016
1975,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,0.231552231955725,0.354031719407994
1976,NA,200,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.481861526964955,0.289731220826455
1977,NA,200,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.722857658381351,0.28447114016228
1978,NA,200,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,NA,NA,0.959212459239058,0.286973646901649
1979,NA,200,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,1.26407317808865,0.299665600731601
1980,NA,200,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,1.47290894988992,0.305461267135554
1981,659,200,2,2,2,1,1,1,NA,NA,0,0,0,0,NA,7,1.54118991188074,0.302477206536241
1982,659,200,2,2,2,2,1,1,NA,NA,0,0,0,0,NA,8,1.60376463399539,0.29885841758515
1983,659,200,2,2,2,2,1,1,NA,NA,0,0,0,NA,NA,8,1.53051810275093,0.28950843821093
1984,659,200,2,2,2,1,2,1,NA,NA,0,0,0,NA,NA,7,1.27875404700087,0.270414623362885
1985,659,200,2,1,1,1,1,1,3,NA,0,0,0,NA,NA,5,1.12820148506029,0.251008355872873
1986,659,200,2,2,2,2,2,1,2,NA,0,0,0,NA,NA,8,1.22250951563528,0.246860706993988
1987,659,200,2,2,1,1,1,1,1,NA,0,0,0,NA,NA,6,1.3652932600442,0.249316875391332
1988,659,200,2,2,2,2,2,1,2,NA,0,NA,0,NA,NA,8,1.43081312967497,0.25477359513763
1989,659,200,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,1.55556791418793,0.261317124073671
1990,659,200,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,1.42709247789685,0.25609842110015
1991,659,200,2,1,0,1,2,1,2,NA,0,NA,NA,NA,0,4,1.02262438923823,0.233623439861238
1992,659,200,2,1,2,1,2,1,3,NA,0,NA,NA,NA,0,6,0.978039841067567,0.227793688649485
1993,659,200,2,2,2,1,1,1,3,NA,0,NA,NA,NA,0,7,1.18549628572,0.238312085614282
1994,659,200,2,2,2,1,1,1,2,NA,0,NA,NA,NA,0,7,1.3311410832413,0.240522630103361
1995,659,200,2,1,2,1,1,1,2,6,0,NA,NA,NA,0,6,1.29608737699401,0.240176577684441
1996,659,200,2,2,2,1,NA,1,2,6,0,NA,NA,NA,0,7,1.28946589750698,0.249213010289992
1997,659,200,2,1,2,1,1,1,2,6,0,NA,NA,NA,0,6,1.2793784733275,0.237930908367199
1998,659,200,2,2,2,1,2,2,2,6,0,NA,NA,NA,0,7,1.20516146041143,0.235520457472813
1999,659,200,2,2,2,1,1,1,2,6,0,NA,NA,NA,0,7,1.34406235688302,0.237658780841051
2000,659,200,2,1,2,1,2,1,NA,6,0,NA,NA,NA,0,6,1.19036759578847,0.237599963368321
2001,659,200,2,2,2,1,2,2,NA,6,0,NA,NA,NA,0,7,1.10352632257457,0.243582409069052
2002,659,200,2,2,2,1,2,2,NA,6,0,NA,NA,NA,0,7,1.09704725757088,0.252433442464599
2003,659,200,2,2,2,1,2,2,NA,6,0,NA,NA,NA,0,7,1.09567101111361,0.246585494920967
2004,659,200,2,2,2,1,2,2,NA,6,0,NA,NA,NA,0,7,1.05041669644749,0.246268525748205
2005,659,200,2,1,1,1,2,3,NA,6,0,NA,NA,NA,0,5,0.918079407223684,0.238283128276422
2006,659,200,2,2,2,1,2,2,NA,NA,0,NA,NA,NA,0,7,1.19775929783454,0.235840654281806
2007,659,200,2,2,2,1,2,2,NA,NA,0,NA,NA,NA,0,7,1.33975679772529,0.245656787004852
2008,659,200,2,2,2,1,2,2,NA,NA,0,NA,NA,NA,0,7,1.39465295052691,0.250364921125593
2009,659,200,2,1,2,1,2,2,NA,NA,0,NA,NA,NA,0,6,1.44748501370187,0.255017946301179
2010,659,200,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,1.74730567601743,0.292320677025943
1949,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.947189354818382,0.736198444790292
1950,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.01261819149748,0.744071138033076
1951,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.07554894738688,0.752621405193378
1952,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.13757446394075,0.759734316663982
1953,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.19559662476072,0.765599638136345
1954,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.25391175907357,0.773860266731948
1955,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.30723221030069,0.782512450577466
1956,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.35985684487994,0.78713496252125
1957,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.40959812340161,0.793778478365146
1958,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.45789092493843,0.79903443561469
1959,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.50364277565515,0.803031587752001
1960,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.54821406898377,0.80625169465314
1961,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.59219620743157,0.805724798894635
1962,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.63476333173073,0.802987823953102
1963,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.67493407231621,0.800107699086528
1964,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.71282753581091,0.798053731346613
1965,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.75075042015208,0.790683403919017
1966,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.78902714604557,0.782566581854348
1967,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.8223755438805,0.773019940796898
1968,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.85461275602912,0.759620319867945
1969,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.88641277689299,0.744125319855305
1970,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.91833635911234,0.728389552102759
1971,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.94791057729185,0.707608797282683
1972,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.97855669741292,0.683753412126684
1973,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.00662806042695,0.6551704496981
1974,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.03325221068263,0.624391468618302
1975,NA,205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.06028135680776,0.585781644314125
1976,NA,205,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,NA,NA,2.08633387935794,0.540397857494687
1977,NA,205,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,NA,NA,2.10509527218779,0.493481693269023
1978,NA,205,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,2.10016152914966,0.460055887670511
1979,NA,205,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,2.07609367837746,0.427614959676545
1980,NA,205,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,2.0364345790971,0.388398826401539
1981,347,205,2,2,1,2,1,1,NA,NA,0,0,0,0,NA,7,1.94118601020898,0.356679612372776
1982,347,205,2,2,2,2,1,1,NA,NA,0,0,0,0,NA,8,1.88497006097942,0.335814398222927
1983,347,205,2,2,2,2,1,1,NA,NA,0,0,0,NA,NA,8,1.74923078747855,0.313482796998194
1984,347,205,2,2,2,1,2,1,NA,NA,0,0,0,NA,NA,7,1.48615465617176,0.288850483429956
1985,347,205,2,2,2,1,2,1,2,NA,0,0,0,NA,NA,7,1.3925185716541,0.270973176069913
1986,347,205,2,2,2,2,1,1,2,NA,0,0,0,NA,NA,8,1.56513224312753,0.275602460917864
1987,347,205,2,2,2,1,1,1,2,NA,0,0,0,NA,NA,7,1.6864809415904,0.280672375744377
1988,347,205,2,2,2,2,1,1,2,NA,0,NA,0,NA,NA,8,1.87849143480526,0.294969503585078
1989,347,205,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,2.04501548064234,0.315112387932212
1990,347,205,2,2,2,1,1,1,1,NA,0,NA,NA,NA,0,7,2.09728218693606,0.330737625821243
1991,347,205,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,2.20354837775852,0.344768778109928
1992,347,205,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,2.24254148398822,0.34913318374815
1993,347,205,2,2,2,1,1,1,1,NA,0,NA,NA,NA,0,7,2.2224863905314,0.345350849444425
1994,347,205,2,2,2,2,NA,1,2,NA,0,NA,NA,NA,0,8,2.25947613890257,0.343873014573666
1995,347,205,2,2,2,2,NA,1,1,1,0,NA,NA,NA,0,8,2.3048439072787,0.341966496664901
1996,347,205,2,2,2,1,1,1,2,NA,0,NA,NA,NA,0,7,2.23399587796289,0.335768867478436
1997,347,205,2,2,2,2,NA,1,2,1,0,NA,NA,NA,0,8,2.32576335151028,0.332493613081087
1998,347,205,2,2,2,2,1,1,2,1,0,NA,NA,NA,0,8,2.39788983286245,0.327336444729661
1999,347,205,2,2,1,2,1,1,2,1,0,NA,NA,NA,0,7,2.43021541138882,0.329142542431496
2000,347,205,2,2,2,2,1,1,NA,3,0,NA,NA,NA,0,8,2.53820943214818,0.338286681216436
2001,347,205,2,2,2,2,1,1,NA,NA,0,NA,NA,NA,0,8,2.59984655621052,0.336169477076481
2002,347,205,2,2,2,2,1,1,NA,1,0,NA,NA,NA,0,8,2.58789402733793,0.322656959957344
2003,347,205,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,2.44163128044397,0.310759270060788
2004,347,205,2,2,2,1,2,1,NA,1,0,NA,NA,NA,0,7,2.29132135639452,0.295116471802812
2005,347,205,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,2.30262287820785,0.294696158652448
2006,347,205,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,2.2653534189947,0.290374714052346
2007,347,205,2,2,2,1,1,2,NA,NA,0,NA,NA,NA,0,7,2.168750891315,0.284744746887841
2008,347,205,2,2,2,0,1,1,NA,NA,0,NA,NA,NA,0,6,2.23619459953269,0.299141637949533
2009,347,205,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,2.30493848939276,0.32097241849254
2010,347,205,2,2,2,1,1,1,NA,NA,0,NA,NA,NA,0,7,2.34045433478583,0.362547102141561
1949,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,-1.00554237471133,0.334077299167077
1950,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,-0.910653912385767,0.31973576789171
1951,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.611906955916371,0.339447653501521
1952,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.377792318168803,0.373204381746153
1953,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.180714689287345,0.410772187221605
1954,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.00424585640115406,0.452108718489329
1955,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.153097682931877,0.488065909333922
1956,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.302115169982923,0.524925765651107
1957,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.44226386120042,0.556282611902125
1958,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.57862715738126,0.586645910491265
1959,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.708807805576695,0.614059259316393
1960,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.833091960904731,0.640624829806268
1961,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.955795786805499,0.663727022300451
1962,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.0743174052002,0.685049821740881
1963,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.18889161256515,0.702789543552737
1964,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.30217713165637,0.721222820399883
1965,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.41435137342139,0.736350607096443
1966,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.52573561719751,0.746874473974123
1967,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.63447916211385,0.757974244599737
1968,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.74150081728273,0.768049379611581
1969,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.84685330130648,0.773921756837615
1970,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.95179645175088,0.776416745168844
1971,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.05630042195689,0.779229710821966
1972,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.16113914297901,0.776135996500247
1973,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.26336059414922,0.77330887060091
1974,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.36604607599526,0.768364457011693
1975,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.46622247676324,0.757346142533135
1976,NA,210,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.56834332277417,0.742684140367708
1977,NA,210,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,NA,NA,2.66987230316728,0.726689135538074
1978,NA,210,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.75886189540272,0.721767299534549
1979,NA,210,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.8461512279407,0.715910615694723
1980,NA,210,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,2.93393591293018,0.707375745478493
1981,476,210,2,2,2,2,NA,1,NA,NA,0,0,0,0,NA,8,3.02239067028888,0.694585241532091
1982,476,210,2,2,2,2,NA,1,NA,NA,0,0,0,0,NA,8,3.10439045134179,0.681807509129097
1983,476,210,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,3.18093490663774,0.671319381223687
1984,476,210,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,3.25399745562769,0.659872508154817
1985,476,210,2,2,2,2,1,1,1,NA,0,0,0,NA,NA,8,3.32284094101532,0.645397284577373
1986,476,210,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,3.38240740195925,0.63483173608862
1987,476,210,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,3.43858231857285,0.623831792989886
1988,476,210,2,2,2,2,NA,1,1,NA,0,NA,0,NA,NA,8,3.48253279104604,0.611923085849477
1989,476,210,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.51460075080933,0.602691278168623
1990,476,210,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.53918781024245,0.59523749308202
1991,476,210,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.55470570116434,0.58554153932874
1992,476,210,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.55940112017989,0.575799055471404
1993,476,210,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.55661372987543,0.561250150085678
1994,476,210,2,2,2,2,1,1,2,NA,0,NA,NA,NA,0,8,3.54276408823686,0.547546752833646
1995,476,210,2,2,2,2,1,1,1,NA,0,NA,NA,NA,0,8,3.63990828017111,0.541196024637372
1996,476,210,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.72329753300301,0.53695842738819
1997,476,210,2,2,2,2,NA,1,1,NA,0,NA,NA,NA,0,8,3.79194543420459,0.53270055486458
1998,476,210,2,2,2,2,NA,1,1,1,0,NA,NA,NA,0,8,3.83841809802113,0.529466412812253
1999,476,210,2,2,2,2,NA,1,1,1,0,NA,NA,NA,0,8,3.8607640022832,0.528154085215109
2000,476,210,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,3.85584109435274,0.529345080427075
2001,476,210,2,2,2,2,NA,1,NA,1,0,NA,NA,NA,0,8,3.84257426489725,0.527865502125257
2002,476,210,2,2,2,2,NA,1,NA,1,0,NA,NA,NA,0,8,3.81016982387114,0.522887223231358
2003,476,210,2,2,2,2,NA,1,NA,NA,0,NA,NA,NA,0,8,3.76214143992132,0.512896928686484
2004,476,210,2,2,2,2,NA,1,NA,1,0,NA,NA,NA,0,8,3.69572014308692,0.501016247650934
2005,476,210,2,2,2,2,1,1,NA,1,0,NA,NA,NA,0,8,3.60969288041376,0.489712271488155
2006,476,210,2,2,2,2,1,1,NA,NA,0,NA,NA,NA,0,8,3.49883241413816,0.476823214385864
2007,476,210,2,2,2,2,1,1,NA,NA,0,NA,NA,NA,0,8,3.36063199554766,0.466004615504602
2008,476,210,2,2,1,2,1,1,NA,NA,0,NA,NA,NA,0,7,3.17519726059392,0.465495972785911
2009,476,210,2,2,1,2,1,1,NA,NA,0,NA,NA,NA,0,7,3.05773683055678,0.479337205944617
2010,476,210,2,2,1,2,1,1,NA,NA,0,NA,NA,NA,0,7,3.0048078887721,0.513448818413565
1949,NA,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1.04225622511525,0.763539375202713
